ID,date,yield,conductivity,bacteria,gram,type,rum_index_seconds,water_intake_liter,Event
5452,2023-12-22,64.8,9.5,SA,P,C,31768.458333333332,41.379999999999995,[]
5470,2023-12-22,60.8,9.1,MBG,P,C,32934.708333333336,31.910000000000004,[]
5600,2023-12-22,40.2,9.9,SC,P,E,29156.25,0.0,[]
5771,2023-12-22,45.0,8.9,CON,P,C,32089.625,13.23,[]
5805,2023-12-22,51.5,10.1,MBG,P,E,31199.458333333332,28.9,[]
5971,2023-12-22,24.2,10.4,CON,P,C,25801.583333333332,30.33,[]
6055,2023-12-22,41.6,9.5,MBG,P,C,23583.083333333332,17.93,[]
6074,2023-12-22,42.3,10.5,SA,P,C,28240.791666666668,0.0,[]
6104,2023-12-22,58.4,9.0,CON,P,C,29823.75,0.0,[]
6114,2023-12-22,19.3,8.7,MBG,P,C,27807.666666666668,30.34,[]
6137,2023-12-22,56.4,8.8,SA,P,C,28145.916666666668,0.0,[]
6144,2023-12-22,26.2,9.3,MBG,P,C,30385.625,15.67,[]
6195,2023-12-22,58.3,9.1,CON,P,C,34110.0,27.78,[]
6201,2023-12-22,29.3,10.0,SA,P,C,34107.833333333336,17.47,[]
6236,2023-12-22,58.4,9.7,Enterococc,P,E,29266.958333333332,39.7,[]
6488,2023-12-22,23.1,10.5,MBG,P,C,25604.416666666668,0.0,['OPEN']
6598,2023-12-22,44.0,8.8,CON,P,C,30760.583333333332,41.800000000000004,[]
6606,2023-12-22,35.2,9.5,CON,P,C,27404.666666666668,0.0,[]
6645,2023-12-22,15.5,9.4,SA,P,C,26240.916666666668,17.8,[]
6752,2023-12-22,42.7,9.7,SA,P,C,27133.875,12.88,[]
6996,2023-12-22,26.1,10.3,MBG,P,C,27671.083333333332,21.92,[]
7016,2023-12-22,49.0,9.1,CON,P,C,30345.25,0.0,[]
7051,2023-12-22,38.7,11.1,BN,.,.,31285.833333333332,0.0,[]
7293,2023-12-22,21.6,9.5,MBG,P,C,28834.875,0.0,[]
7324,2023-12-22,32.6,9.0,SD,P,E,27991.833333333332,16.44,[]
7362,2023-12-22,18.5,9.9,SA,P,C,30181.375,12.61,[]
7529,2023-12-22,43.5,10.9,CON,P,C,29509.708333333332,28.72,[]
7804,2023-12-22,40.9,8.2,.,.,.,35421.25,14.69,[]
7924,2023-12-22,40.2,8.9,SA,P,C,30605.375,44.02,[]
7936,2023-12-22,28.6,8.9,MBG,P,C,29952.833333333332,0.0,[]
7952,2023-12-22,42.4,10.2,CON,P,C,33857.916666666664,0.0,[]
8354,2023-12-22,73.1,9.2,CON,.,C,29986.125,22.55,[]
8488,2023-12-22,47.5,10.0,CON,P,C,29239.333333333332,45.760000000000005,[]
8606,2023-12-22,69.2,9.5,MBG,P,C,28835.625,31.56,[]
9158,2023-12-22,55.6,10.4,MBG,P,E,31801.083333333332,14.12,[]
9203,2023-12-22,29.2,8.6,CON,P,C,26033.0,48.63,[]
9372,2023-12-22,39.9,9.2,MBG,P,C,31914.458333333332,62.480000000000004,[]
9399,2023-12-22,45.5,8.2,SA,P,C,30507.041666666668,0.0,[]
9411,2023-12-22,38.1,10.3,SA,P,C,25529.041666666668,16.65,[]
9435,2023-12-22,29.2,,SA,P,C,26345.541666666668,26.98,[]
9461,2023-12-22,48.9,8.9,SU,P,E,26597.708333333332,0.0,[]
50014,2023-12-22,43.3,9.1,SC,P,E,29468.791666666668,20.84,[]
50019,2023-12-22,52.4,9.1,KP,N,E,30519.416666666668,0.0,[]
50030,2023-12-22,41.8,10.3,CON,P,C,29303.583333333332,0.0,[]
50062,2023-12-22,47.5,9.3,MBG,P,C,24592.541666666668,0.0,[]
50120,2023-12-22,37.9,9.1,CON,P,C,27741.541666666668,16.68,[]
871,2023-12-23,51.7,9.2,SA,P,C,27912.25,12.22,[]
893,2023-12-23,56.5,9.7,SU,P,E,27389.666666666668,9.36,[]
919,2023-12-23,29.7,9.4,MBG,P,C,33875.916666666664,0.0,[]
971,2023-12-23,41.1,,SC,P,E,27162.291666666668,32.74,[]
1643,2023-12-23,58.7,10.4,MBG,P,C,29046.875,17.55,[]
1668,2023-12-23,59.1,9.7,SA,P,C,36072.875,0.0,[]
1674,2023-12-23,41.4,9.8,MBG,P,C,25668.916666666668,20.84,[]
1757,2023-12-23,49.0,8.6,MBG,P,E,18063.458333333332,16.28,['LAB']
1877,2023-12-23,52.4,10.2,MBG,P,C,29921.208333333332,42.16,[]
1934,2023-12-23,52.2,11.7,MBG,P,C,28146.083333333332,30.339999999999996,[]
1950,2023-12-23,35.4,10.3,CON,P,E,30442.916666666668,19.1,['MOVE']
3620,2023-12-23,40.6,9.6,MBG,.,C,29442.75,0.0,[]
4018,2023-12-23,38.9,9.6,MBG,P,E,22997.25,0.0,[]
4031,2023-12-23,58.8,10.4,BN,.,.,30749.166666666668,20.15,[]
4315,2023-12-23,33.2,8.7,CON,P,C,30010.25,18.44,[]
4687,2023-12-23,48.3,10.0,CON,P,C,27523.833333333332,20.31,[]
4870,2023-12-23,50.2,9.8,SC,P,E,30077.166666666668,42.300000000000004,[]
5054,2023-12-23,72.4,9.6,Coryne,P,C,36615.25,0.0,[]
5164,2023-12-23,37.0,9.2,MBG,P,C,27866.458333333332,25.240000000000002,[]
5273,2023-12-23,53.6,11.5,CON,P,C,31166.291666666668,13.27,[]
5274,2023-12-23,56.7,9.4,SA,P,C,31287.083333333332,0.0,[]
5281,2023-12-23,51.6,9.3,MBG,P,C,31955.583333333332,16.79,[]
5282,2023-12-23,58.6,8.8,MBG,P,C,26733.5,48.519999999999996,[]
5340,2023-12-23,38.4,11.6,SC,P,E,27287.333333333332,0.0,[]
5367,2023-12-23,59.9,10.0,MBG,P,C,31877.5,0.0,[]
5444,2023-12-23,51.0,9.4,MBG,P,C,22165.916666666668,35.33,[]
5452,2023-12-23,49.2,9.5,SA,P,C,27406.833333333332,53.36,[]
5470,2023-12-23,57.4,9.1,MBG,P,C,21684.833333333332,0.0,[]
5600,2023-12-23,19.5,9.9,SC,P,E,29062.083333333332,16.53,[]
5771,2023-12-23,20.7,8.9,CON,P,C,31577.125,44.33,[]
5805,2023-12-23,54.2,10.2,MBG,P,E,31180.625,11.3,[]
5971,2023-12-23,23.4,10.5,CON,P,C,28475.25,16.35,[]
6055,2023-12-23,25.3,9.5,MBG,P,C,28029.625,11.94,[]
6074,2023-12-23,43.2,10.5,SA,P,C,29250.125,29.490000000000002,[]
6104,2023-12-23,58.2,9.0,CON,P,C,29228.166666666668,11.85,[]
6114,2023-12-23,25.2,8.7,MBG,P,C,32445.958333333332,16.22,[]
6137,2023-12-23,55.8,8.8,SA,P,C,31052.583333333332,35.120000000000005,[]
6144,2023-12-23,52.0,9.3,MBG,P,C,30997.583333333332,0.0,[]
6195,2023-12-23,30.3,9.1,CON,P,C,31523.541666666668,14.29,[]
6201,2023-12-23,51.1,9.9,SA,P,C,33562.083333333336,0.0,[]
6236,2023-12-23,58.0,9.7,Enterococc,P,E,31332.875,0.0,[]
6488,2023-12-23,42.4,10.5,MBG,P,C,33847.291666666664,0.0,[]
6598,2023-12-23,35.9,8.8,CON,P,C,29867.75,0.0,[]
6606,2023-12-23,39.0,9.6,CON,P,C,28639.666666666668,12.13,[]
6645,2023-12-23,33.3,9.6,SA,P,C,26757.208333333332,16.01,[]
6752,2023-12-23,45.6,9.8,SA,P,C,26063.791666666668,33.769999999999996,[]
6996,2023-12-23,47.1,10.4,MBG,P,C,27634.416666666668,37.82,[]
7016,2023-12-23,45.6,9.1,CON,P,C,27539.583333333332,21.28,[]
7051,2023-12-23,22.2,11.1,BN,.,.,26853.416666666668,15.57,[]
7293,2023-12-23,21.3,9.6,MBG,P,C,28566.833333333332,0.0,[]
7324,2023-12-23,32.6,9.0,SD,P,E,28385.916666666668,31.500000000000004,[]
7362,2023-12-23,41.3,9.8,SA,P,C,27742.583333333332,11.68,[]
7529,2023-12-23,40.9,11.0,CON,P,C,30346.291666666668,0.0,[]
7804,2023-12-23,48.7,8.2,.,.,.,34494.833333333336,11.27,[]
7924,2023-12-23,41.4,9.0,SA,P,C,27484.625,0.0,[]
7936,2023-12-23,,8.7,MBG,P,C,30713.041666666668,21.94,[]
7952,2023-12-23,40.3,10.2,CON,P,C,33547.0,0.0,[]
8354,2023-12-23,70.1,9.3,CON,.,C,31527.166666666668,21.34,['MOVE']
8488,2023-12-23,20.7,10.1,CON,P,C,28246.375,0.0,[]
8606,2023-12-23,62.8,9.5,MBG,P,C,30180.708333333332,0.0,[]
9158,2023-12-23,29.0,10.3,MBG,P,E,29907.375,0.0,[]
9203,2023-12-23,31.4,8.6,CON,P,C,26683.458333333332,0.0,[]
9372,2023-12-23,22.4,9.2,MBG,P,C,31649.5,20.69,[]
9399,2023-12-23,40.0,8.2,SA,P,C,32937.416666666664,34.88,[]
9411,2023-12-23,41.7,10.4,SA,P,C,25383.25,0.0,[]
9435,2023-12-23,31.4,,SA,P,C,28340.5,0.0,[]
9461,2023-12-23,54.7,8.9,SU,P,E,26882.458333333332,9.2,[]
50014,2023-12-23,59.3,9.1,SC,P,E,31003.5,0.0,[]
50019,2023-12-23,58.9,9.0,KP,N,E,31274.166666666668,39.84,[]
50030,2023-12-23,46.1,10.5,CON,P,C,24945.833333333332,0.0,[]
50062,2023-12-23,47.9,9.3,MBG,P,C,23492.916666666668,29.709999999999997,[]
50120,2023-12-23,32.9,9.0,CON,P,C,30038.666666666668,14.81,[]
871,2023-12-24,51.0,9.2,SA,P,C,27959.083333333332,10.67,[]
893,2023-12-24,58.4,9.7,SU,P,E,30367.583333333332,18.0,['OPEN']
919,2023-12-24,24.0,9.4,MBG,P,C,27686.708333333332,0.0,[]
971,2023-12-24,46.6,,SC,P,E,28279.375,16.26,[]
1643,2023-12-24,57.9,10.4,MBG,P,C,29660.375,0.0,[]
1668,2023-12-24,65.3,9.8,SA,P,C,32365.666666666668,16.58,[]
1674,2023-12-24,37.2,9.8,MBG,P,C,22832.083333333332,12.74,[]
1757,2023-12-24,31.2,8.6,MBG,P,E,20462.625,43.44,['LAB']
1877,2023-12-24,13.2,10.1,MBG,P,C,31721.083333333332,0.0,[]
1934,2023-12-24,51.6,11.8,MBG,P,C,27430.208333333332,0.0,[]
1950,2023-12-24,56.4,10.3,CON,P,E,28748.791666666668,17.95,[]
3620,2023-12-24,42.1,9.6,MBG,.,C,25939.25,16.3,[]
4018,2023-12-24,27.4,9.6,MBG,P,E,26495.916666666668,18.05,[]
4031,2023-12-24,55.5,10.4,BN,.,.,29981.375,0.0,[]
4315,2023-12-24,60.2,8.8,CON,P,C,27827.083333333332,19.72,[]
4687,2023-12-24,51.7,10.0,CON,P,C,27903.625,20.27,[]
4870,2023-12-24,51.3,9.8,SC,P,E,28008.833333333332,37.83,[]
5054,2023-12-24,72.6,9.7,Coryne,P,C,34858.916666666664,12.57,[]
5164,2023-12-24,39.6,9.2,MBG,P,C,26495.333333333332,32.099999999999994,[]
5273,2023-12-24,47.2,11.5,CON,P,C,26482.541666666668,27.57,[]
5274,2023-12-24,59.4,9.4,SA,P,C,30141.5,0.0,[]
5281,2023-12-24,26.2,9.4,MBG,P,C,28549.708333333332,38.78,[]
5282,2023-12-24,48.6,8.8,MBG,P,C,26304.458333333332,0.0,[]
5340,2023-12-24,39.4,11.6,SC,P,E,23672.75,14.41,[]
5367,2023-12-24,70.9,10.0,MBG,P,C,34880.041666666664,0.0,[]
5444,2023-12-24,50.7,9.4,MBG,P,C,23468.833333333332,0.0,[]
5452,2023-12-24,55.4,9.5,SA,P,C,30234.125,18.98,[]
5470,2023-12-24,65.1,9.1,MBG,P,C,31265.875,20.98,[]
5600,2023-12-24,43.1,9.8,SC,P,E,28122.541666666668,17.08,[]
5771,2023-12-24,48.6,8.9,CON,P,C,33400.416666666664,47.62,[]
5805,2023-12-24,57.0,10.2,MBG,P,E,30040.75,19.19,[]
5971,2023-12-24,52.2,10.5,CON,P,C,28028.208333333332,0.0,[]
6055,2023-12-24,53.2,9.7,MBG,P,C,24312.666666666668,24.7,[]
6074,2023-12-24,48.0,10.5,SA,P,C,25097.75,0.0,[]
6104,2023-12-24,27.2,9.0,CON,P,C,26145.916666666668,13.65,[]
6114,2023-12-24,,,MBG,P,C,32262.75,0.0,[]
6137,2023-12-24,57.2,8.8,SA,P,C,30475.666666666668,35.32,[]
6144,2023-12-24,41.9,9.3,MBG,P,C,29685.583333333332,25.28,[]
6195,2023-12-24,,,CON,P,C,33120.666666666664,28.2,[]
6201,2023-12-24,52.0,9.9,SA,P,C,35020.125,19.7,[]
6236,2023-12-24,61.8,9.8,Enterococc,P,E,32170.833333333332,37.18,[]
6488,2023-12-24,42.6,10.5,MBG,P,C,30899.25,0.0,[]
6598,2023-12-24,18.6,8.8,CON,P,C,31578.166666666668,31.51,[]
6606,2023-12-24,,9.7,CON,P,C,26137.083333333332,0.0,[]
6645,2023-12-24,34.7,9.5,SA,P,C,27269.208333333332,0.0,[]
6752,2023-12-24,45.6,9.7,SA,P,C,24302.083333333332,0.0,[]
6996,2023-12-24,51.2,10.3,MBG,P,C,26601.875,15.14,[]
7016,2023-12-24,46.9,9.1,CON,P,C,28788.583333333332,0.0,[]
7051,2023-12-24,39.5,11.2,BN,.,.,25883.291666666668,15.73,[]
7293,2023-12-24,21.6,9.6,MBG,P,C,26452.458333333332,13.49,[]
7324,2023-12-24,34.0,8.9,SD,P,E,28494.25,16.28,[]
7362,2023-12-24,40.0,9.9,SA,P,C,28496.5,15.26,[]
7529,2023-12-24,43.6,11.1,CON,P,C,27917.666666666668,0.0,[]
7804,2023-12-24,46.3,8.3,.,.,.,32564.875,15.7,[]
7924,2023-12-24,37.3,9.0,SA,P,C,28378.916666666668,33.31,[]
7936,2023-12-24,35.7,8.6,MBG,P,C,28780.083333333332,12.38,[]
7952,2023-12-24,43.6,10.2,CON,P,C,31647.875,0.0,[]
8354,2023-12-24,70.7,9.3,CON,.,C,29169.833333333332,0.0,[]
8488,2023-12-24,39.6,10.2,CON,P,C,27130.208333333332,0.0,[]
8606,2023-12-24,66.7,9.6,MBG,P,C,28403.416666666668,0.0,[]
9158,2023-12-24,,,MBG,P,E,31013.125,0.0,[]
9203,2023-12-24,17.9,8.8,CON,P,C,24025.916666666668,0.0,[]
9372,2023-12-24,42.3,9.2,MBG,P,C,29677.125,21.72,[]
9399,2023-12-24,43.3,8.2,SA,P,C,30011.958333333332,0.0,[]
9411,2023-12-24,42.8,10.4,SA,P,C,24820.208333333332,0.0,[]
9435,2023-12-24,32.0,,SA,P,C,25638.416666666668,16.23,[]
9461,2023-12-24,50.6,8.9,SU,P,E,25300.416666666668,0.0,[]
50014,2023-12-24,57.2,9.1,SC,P,E,30362.291666666668,0.0,[]
50019,2023-12-24,54.1,9.1,KP,N,E,29063.416666666668,21.18,[]
50030,2023-12-24,40.3,10.7,CON,P,C,27177.541666666668,0.0,[]
50062,2023-12-24,50.5,9.3,MBG,P,C,23277.208333333332,0.0,[]
50120,2023-12-24,36.2,9.0,CON,P,C,26518.0,50.85,[]
871,2023-12-26,72.3,9.3,SA,P,C,28598.041666666668,15.33,[]
893,2023-12-26,80.0,9.9,SU,P,E,28346.0,35.22,[]
919,2023-12-26,78.2,9.5,MBG,P,C,29842.833333333332,0.0,[]
971,2023-12-26,66.5,9.4,SC,P,E,24338.666666666668,49.870000000000005,[]
1643,2023-12-26,26.6,10.5,MBG,P,C,28781.75,18.57,[]
1668,2023-12-26,86.8,9.8,SA,P,C,33496.958333333336,43.44,[]
1674,2023-12-26,43.8,10.1,MBG,P,C,27433.0,22.44,[]
1757,2023-12-26,71.8,8.5,MBG,P,E,22595.875,0.0,[]
1877,2023-12-26,81.8,10.1,MBG,P,C,29732.666666666668,0.0,[]
1934,2023-12-26,46.1,11.9,MBG,P,C,27543.416666666668,0.0,[]
1950,2023-12-26,81.0,10.3,CON,P,E,32436.333333333332,10.7,[]
3620,2023-12-26,61.5,9.6,MBG,.,C,33102.333333333336,0.0,[]
4018,2023-12-26,69.1,9.6,MBG,P,E,27827.541666666668,0.0,[]
4031,2023-12-26,57.5,10.3,BN,.,.,19121.541666666668,44.36,['LAME']
4315,2023-12-26,79.8,8.8,CON,P,C,25831.583333333332,0.0,[]
4687,2023-12-26,55.9,9.9,CON,P,C,29370.541666666668,25.93,[]
4870,2023-12-26,73.3,9.6,SC,P,E,28671.0,50.7,[]
5054,2023-12-26,98.0,9.9,Coryne,P,C,30755.083333333332,24.18,[]
5164,2023-12-26,59.5,9.0,MBG,P,C,30069.708333333332,37.349999999999994,[]
5273,2023-12-26,75.3,11.5,CON,P,C,29413.166666666668,0.0,[]
5274,2023-12-26,95.6,9.5,SA,P,C,31257.875,0.0,[]
5281,2023-12-26,46.1,9.4,MBG,P,C,32651.333333333332,0.0,[]
5282,2023-12-26,73.0,8.9,MBG,P,C,26690.0,25.5,[]
5340,2023-12-26,61.5,11.7,SC,P,E,21844.916666666668,0.0,[]
5367,2023-12-26,85.4,10.0,MBG,P,C,25554.083333333332,0.0,['OPEN']
5444,2023-12-26,76.4,9.5,MBG,P,C,26372.458333333332,18.01,[]
5452,2023-12-26,79.4,9.6,SA,P,C,30200.333333333332,22.21,[]
5470,2023-12-26,85.8,9.0,MBG,P,C,28045.083333333332,49.1,[]
5600,2023-12-26,39.1,10.0,SC,P,E,26369.708333333332,19.65,[]
5771,2023-12-26,70.5,9.1,CON,P,C,32534.166666666668,19.9,[]
5805,2023-12-26,73.6,10.3,MBG,P,E,29812.458333333332,15.37,[]
5971,2023-12-26,80.3,10.6,CON,P,C,29392.583333333332,13.48,[]
6055,2023-12-26,55.4,10.2,MBG,P,C,23111.583333333332,10.68,[]
6074,2023-12-26,62.5,10.4,SA,P,C,30372.541666666668,13.84,[]
6104,2023-12-26,82.3,9.2,CON,P,C,27698.916666666668,15.41,[]
6114,2023-12-26,,8.7,MBG,P,C,30044.291666666668,0.0,[]
6137,2023-12-26,90.3,9.0,SA,P,C,30643.916666666668,43.53,[]
6144,2023-12-26,,9.4,MBG,P,C,31099.875,17.98,[]
6195,2023-12-26,81.8,9.0,CON,P,C,33997.625,19.36,[]
6201,2023-12-26,77.6,9.9,SA,P,C,37017.708333333336,0.0,[]
6236,2023-12-26,93.8,9.9,Enterococc,P,E,31583.75,15.91,[]
6488,2023-12-26,64.3,10.4,MBG,P,C,30613.333333333332,0.0,[]
6598,2023-12-26,59.8,8.9,CON,P,C,27488.291666666668,0.0,[]
6606,2023-12-26,56.6,9.8,CON,P,C,27208.708333333332,0.0,[]
6645,2023-12-26,31.7,9.2,SA,P,C,24413.208333333332,22.81,[]
6752,2023-12-26,63.5,9.6,SA,P,C,26574.166666666668,29.060000000000002,[]
6996,2023-12-26,31.8,10.6,MBG,P,C,25502.666666666668,20.6,['LAME']
7016,2023-12-26,70.4,9.2,CON,P,C,25798.708333333332,0.0,[]
7051,2023-12-26,63.6,11.3,BN,.,.,30710.458333333332,18.94,[]
7293,2023-12-26,47.5,9.7,MBG,P,C,29342.916666666668,33.849999999999994,[]
7324,2023-12-26,48.3,9.0,SD,P,E,25660.125,0.0,[]
7362,2023-12-26,61.2,10.0,SA,P,C,26826.125,12.46,[]
7529,2023-12-26,66.1,11.1,CON,P,C,32965.708333333336,0.0,[]
7804,2023-12-26,58.8,8.3,.,.,.,34159.958333333336,17.0,[]
7924,2023-12-26,33.5,9.0,SA,P,C,27109.833333333332,13.2,[]
7936,2023-12-26,49.9,8.5,MBG,P,C,28325.583333333332,0.0,[]
7952,2023-12-26,39.0,10.1,CON,P,C,33334.875,38.379999999999995,[]
8354,2023-12-26,98.8,9.3,CON,.,C,29427.25,0.0,[]
8488,2023-12-26,63.9,10.3,CON,P,C,26271.0,14.14,[]
8606,2023-12-26,84.5,9.6,MBG,P,C,26647.125,10.52,[]
9158,2023-12-26,50.4,10.2,MBG,P,E,29922.958333333332,9.68,[]
9203,2023-12-26,14.9,9.5,CON,P,C,24797.958333333332,30.310000000000002,[]
9372,2023-12-26,62.6,9.2,MBG,P,C,32916.041666666664,0.0,[]
9399,2023-12-26,56.4,8.3,SA,P,C,28126.375,47.95,[]
9411,2023-12-26,44.9,10.7,SA,P,C,22486.416666666668,0.0,['LAME']
9435,2023-12-26,49.3,8.9,SA,P,C,25378.791666666668,26.88,[]
9461,2023-12-26,63.8,9.1,SU,P,E,22950.041666666668,18.97,[]
50014,2023-12-26,31.3,9.2,SC,P,E,29516.083333333332,20.88,[]
50019,2023-12-26,77.3,9.0,KP,N,E,26764.375,18.93,[]
50030,2023-12-26,54.6,11.2,CON,P,C,30142.833333333332,0.0,['LAB']
50062,2023-12-26,72.4,9.3,MBG,P,C,28468.75,26.700000000000003,[]
50120,2023-12-26,36.3,9.0,CON,P,C,27286.958333333332,33.84,[]
871,2023-12-27,21.3,9.3,SA,P,C,30940.75,12.8,[]
893,2023-12-27,50.0,10.0,SU,P,E,29180.916666666668,0.0,[]
919,2023-12-27,53.2,9.5,MBG,P,C,31948.833333333332,41.08,[]
971,2023-12-27,45.7,9.4,SC,P,E,29712.041666666668,30.36,[]
1643,2023-12-27,26.6,10.5,MBG,P,C,29608.458333333332,34.65,[]
1668,2023-12-27,28.1,9.8,SA,P,C,30920.125,0.0,[]
1674,2023-12-27,36.7,10.2,MBG,P,C,31741.791666666668,0.0,[]
1757,2023-12-27,55.9,8.4,MBG,P,E,28217.75,44.269999999999996,[]
1877,2023-12-27,22.4,10.2,MBG,P,C,19691.25,20.33,['OPEN']
1934,2023-12-27,51.3,12.0,MBG,P,C,29676.0,59.56,[]
1950,2023-12-27,57.9,10.3,CON,P,E,33001.583333333336,16.22,[]
3620,2023-12-27,40.1,9.6,MBG,.,C,31608.916666666668,0.0,[]
4018,2023-12-27,38.2,9.6,MBG,P,E,29556.916666666668,0.0,[]
4031,2023-12-27,17.1,10.3,BN,.,.,25757.833333333332,13.14,[]
4315,2023-12-27,50.9,8.8,CON,P,C,30763.791666666668,0.0,[]
4687,2023-12-27,40.7,9.9,CON,P,C,30131.291666666668,0.0,[]
4870,2023-12-27,47.1,9.6,SC,P,E,30312.708333333332,0.0,[]
5054,2023-12-27,63.0,10.0,Coryne,P,C,37710.833333333336,0.0,[]
5164,2023-12-27,55.5,9.0,MBG,P,C,29992.333333333332,0.0,[]
5273,2023-12-27,48.6,11.5,CON,P,C,30460.416666666668,21.59,[]
5274,2023-12-27,29.8,9.5,SA,P,C,32094.791666666668,0.0,[]
5281,2023-12-27,53.2,9.4,MBG,P,C,31174.916666666668,0.0,[]
5282,2023-12-27,56.6,8.9,MBG,P,C,27960.916666666668,0.0,[]
5340,2023-12-27,34.0,11.8,SC,P,E,27085.083333333332,36.480000000000004,[]
5367,2023-12-27,54.8,9.8,MBG,P,C,36299.541666666664,0.0,[]
5444,2023-12-27,45.4,9.5,MBG,P,C,25764.125,0.0,[]
5452,2023-12-27,56.6,9.8,SA,P,C,29631.083333333332,23.64,[]
5470,2023-12-27,59.5,8.9,MBG,P,C,33006.083333333336,24.36,[]
5600,2023-12-27,33.4,10.0,SC,P,E,28165.833333333332,31.82,[]
5771,2023-12-27,47.4,9.0,CON,P,C,35526.666666666664,0.0,[]
5805,2023-12-27,49.7,10.4,MBG,P,E,33510.875,27.39,[]
5971,2023-12-27,57.9,10.3,CON,P,C,30115.833333333332,40.39,[]
6055,2023-12-27,39.4,10.3,MBG,P,C,26810.083333333332,0.0,[]
6074,2023-12-27,42.3,10.2,SA,P,C,31473.458333333332,34.95,[]
6104,2023-12-27,55.6,9.1,CON,P,C,29444.041666666668,14.96,[]
6114,2023-12-27,21.7,9.1,MBG,P,C,31084.541666666668,34.34,[]
6137,2023-12-27,53.4,9.1,SA,P,C,33646.875,30.91,[]
6144,2023-12-27,23.8,9.4,MBG,P,C,31726.958333333332,0.0,[]
6195,2023-12-27,57.2,9.1,CON,P,C,34176.75,18.08,[]
6201,2023-12-27,49.3,10.0,SA,P,C,26104.125,41.21,[]
6236,2023-12-27,63.9,9.9,Enterococc,P,E,32649.0,14.12,[]
6488,2023-12-27,48.1,10.3,MBG,P,C,29648.083333333332,26.66,[]
6598,2023-12-27,35.4,8.9,CON,P,C,30366.833333333332,13.08,[]
6606,2023-12-27,35.7,9.9,CON,P,C,29484.708333333332,26.19,[]
6645,2023-12-27,33.6,9.3,SA,P,C,27744.083333333332,21.42,[]
6752,2023-12-27,23.3,9.6,SA,P,C,27491.166666666668,11.3,[]
6996,2023-12-27,42.7,10.4,MBG,P,C,27102.541666666668,49.25,[]
7016,2023-12-27,42.5,9.2,CON,P,C,30161.083333333332,48.599999999999994,[]
7051,2023-12-27,35.4,11.5,BN,.,.,31283.458333333332,20.39,[]
7293,2023-12-27,37.4,9.7,MBG,P,C,33227.166666666664,0.0,[]
7324,2023-12-27,17.9,9.1,SD,P,E,20866.208333333332,0.0,[]
7362,2023-12-27,19.8,10.2,SA,P,C,27213.875,18.09,[]
7529,2023-12-27,47.0,11.0,CON,P,C,31484.625,29.61,[]
7804,2023-12-27,41.2,8.4,.,.,.,34373.5,18.14,[]
7924,2023-12-27,39.7,8.9,SA,P,C,31219.583333333332,0.0,[]
7936,2023-12-27,37.0,8.4,MBG,P,C,31392.958333333332,0.0,[]
7952,2023-12-27,47.9,10.0,CON,P,C,34150.583333333336,31.479999999999997,[]
8354,2023-12-27,65.5,9.3,CON,.,C,26231.833333333332,43.6,[]
8488,2023-12-27,25.8,10.4,CON,P,C,21208.333333333332,21.51,['OPEN']
8606,2023-12-27,54.1,9.6,MBG,P,C,29301.083333333332,18.67,[]
9158,2023-12-27,50.8,10.3,MBG,P,E,29291.75,17.22,[]
9203,2023-12-27,16.3,9.8,CON,P,C,26569.125,0.0,[]
9372,2023-12-27,39.5,9.2,MBG,P,C,32219.833333333332,0.0,[]
9399,2023-12-27,42.1,8.4,SA,P,C,31913.875,0.0,[]
9411,2023-12-27,37.5,10.8,SA,P,C,27167.958333333332,16.45,[]
9435,2023-12-27,35.5,8.8,SA,P,C,29279.958333333332,0.0,[]
9461,2023-12-27,47.2,9.1,SU,P,E,25906.791666666668,13.2,[]
50014,2023-12-27,55.7,9.1,SC,P,E,33769.708333333336,31.090000000000003,[]
50019,2023-12-27,52.4,9.0,KP,N,E,29220.708333333332,0.0,[]
50030,2023-12-27,54.5,11.3,CON,P,C,31966.25,38.3,['LAB']
50062,2023-12-27,55.7,9.3,MBG,P,C,26814.333333333332,0.0,[]
50120,2023-12-27,32.2,9.1,CON,P,C,30870.791666666668,22.22,[]
871,2023-12-28,22.3,9.3,SA,P,C,31230.75,51.45,[]
893,2023-12-28,53.3,10.1,SU,P,E,29475.666666666668,0.0,[]
919,2023-12-28,54.4,9.5,MBG,P,C,34924.0,0.0,[]
971,2023-12-28,50.8,9.4,SC,P,E,30782.375,14.68,[]
1643,2023-12-28,,10.4,MBG,P,C,28335.25,34.17,[]
1668,2023-12-28,62.0,9.7,SA,P,C,33005.833333333336,32.04,[]
1674,2023-12-28,38.0,10.1,MBG,P,C,31105.458333333332,20.38,[]
1757,2023-12-28,53.1,8.4,MBG,P,E,27176.291666666668,0.0,[]
1877,2023-12-28,54.6,10.3,MBG,P,C,32005.291666666668,20.68,[]
1934,2023-12-28,49.1,12.0,MBG,P,C,27088.541666666668,0.0,[]
1950,2023-12-28,61.5,10.2,CON,P,E,32801.5,45.8,[]
3620,2023-12-28,20.0,9.5,MBG,.,C,30477.25,0.0,[]
4018,2023-12-28,45.6,9.6,MBG,P,E,29107.083333333332,24.02,[]
4031,2023-12-28,52.8,10.3,BN,.,.,34373.083333333336,0.0,[]
4315,2023-12-28,57.9,8.7,CON,P,C,32257.416666666668,21.44,[]
4687,2023-12-28,,9.9,CON,P,C,29056.416666666668,21.41,[]
4870,2023-12-28,50.5,9.7,SC,P,E,25466.75,0.0,[]
